chapter,verse,texte
8,11,"Καὶ 2532 {CONJ} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} διδάξωσιν 1321 {V-AAS-3P} ἕκαστος 1538 {A-NSM} τὸν 3588 {T-ASM} πολίτην 4177 {N-ASM} αὐτοῦ, 846 {P-GSM} καὶ 2532 {CONJ} ἕκαστος 1538 {A-NSM} τὸν 3588 {T-ASM} ἀδελφὸν 80 {N-ASM} αὐτοῦ, 846 {P-GSM} λέγων, 3004 {V-PAP-NSM} Γνῶθι 1097 {V-2AAM-2S} τὸν 3588 {T-ASM} κύριον· 2962 {N-ASM} ὅτι 3754 {CONJ} πάντες 3956 {A-NPM} εἰδήσουσίν 1492 {V-FAI-3P} με, 1473 {P-1AS} ἀπὸ 575 {PREP} μικροῦ 3398 {A-GSM} αὐτῶν 846 {P-GPM} ἕως 2193 {ADV} μεγάλου 3173 {A-GSM} αὐτῶν. 846 {P-GPM} "
8,12,"Ὅτι 3754 {CONJ} ἵλεως 2436 {A-NSM-ATT} ἔσομαι 1510 {V-FDI-1S} ταῖς 3588 {T-DPF} ἀδικίαις 93 {N-DPF} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} τῶν 3588 {T-GPF} ἁμαρτιῶν 266 {N-GPF} αὐτῶν 846 {P-GPM} καὶ 2532 {CONJ} τῶν 3588 {T-GPF} ἀνομιῶν 458 {N-GPF} αὐτῶν 846 {P-GPM} οὐ 3756 {PRT-N} μὴ 3361 {PRT-N} μνησθῶ 3403 {V-APS-1S} ἔτι. 2089 {ADV} "
8,13,"Ἐν 1722 {PREP} τῷ 3588 {T-DSN} λέγειν, 3004 {V-PAN} Καινήν, 2537 {A-ASF} πεπαλαίωκεν 3822 {V-RAI-3S} τὴν 3588 {T-ASF} πρώτην. 4413 {A-ASF-S} Τὸ 3588 {T-NSN} δὲ 1161 {CONJ} παλαιούμενον 3822 {V-PPP-NSN} καὶ 2532 {CONJ} γηράσκον, 1095 {V-PAP-NSN} ἐγγὺς 1451 {ADV} ἀφανισμοῦ. 854 {N-GSM} "
9,1,"Εἶχεν 2192 {V-IAI-3S} μὲν 3303 {PRT} οὖν 3767 {CONJ} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} πρώτη 4413 {A-NSF-S} δικαιώματα 1345 {N-APN} λατρείας, 2999 {N-GSF} τό 3588 {T-ASN} τε 5037 {PRT} ἅγιον 40 {A-ASN} κοσμικόν. 2886 {A-ASN} "
9,2,"Σκηνὴ 4633 {N-NSF} γὰρ 1063 {CONJ} κατεσκευάσθη 2680 {V-API-3S} ἡ 3588 {T-NSF} πρώτη, 4413 {A-NSF-S} ἐν 1722 {PREP} ᾗ 3739 {R-DSF} ἥ 3588 {T-NSF} τε 5037 {PRT} λυχνία 3087 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} τράπεζα 5132 {N-NSF} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} πρόθεσις 4286 {N-NSF} τῶν 3588 {T-GPM} ἄρτων, 740 {N-GPM} ἥτις 3748 {R-NSF} λέγεται 3004 {V-PPI-3S} ἅγια. 40 {A-NPN} "
9,3,"Μετὰ 3326 {PREP} δὲ 1161 {CONJ} τὸ 3588 {T-ASN} δεύτερον 1208 {A-ASN} καταπέτασμα 2665 {N-ASN} σκηνὴ 4633 {N-NSF} ἡ 3588 {T-NSF} λεγομένη 3004 {V-PPP-NSF} ἅγια 40 {A-NPN} ἁγίων, 40 {A-GPN} "
9,4,"χρυσοῦν 5552 {A-ASN} ἔχουσα 2192 {V-PAP-NSF} θυμιατήριον, 2369 {N-ASN} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} κιβωτὸν 2787 {N-ASF} τῆς 3588 {T-GSF} διαθήκης 1242 {N-GSF} περικεκαλυμμένην 4028 {V-RPP-ASF} πάντοθεν 3840 {ADV} χρυσίῳ, 5553 {N-DSN} ἐν 1722 {PREP} ᾗ 3739 {R-DSF} στάμνος 4713 {N-NSF} χρυσῆ 5552 {A-NSF} ἔχουσα 2192 {V-PAP-NSF} τὸ 3588 {T-ASN} μάννα, 3131 {HEB} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} ῥάβδος 4464 {N-NSF} Ἀαρὼν 2 {N-PRI} ἡ 3588 {T-NSF} βλαστήσασα, 985 {V-AAP-NSF} καὶ 2532 {CONJ} αἱ 3588 {T-NPF} πλάκες 4109 {N-NPF} τῆς 3588 {T-GSF} διαθήκης· 1242 {N-GSF} "
9,5,ὑπεράνω 5231 {ADV} δὲ 1161 {CONJ} αὐτῆς 846 {P-GSF} Χερουβὶμ 5502 {N-PRI} δόξης 1391 {N-GSF} κατασκιάζοντα 2683 {V-PAP-NPN} τὸ 3588 {T-ASN} ἱλαστήριον· 2435 {N-ASN} περὶ 4012 {PREP} ὧν 3739 {R-GPN} οὐκ 3756 {PRT-N} ἔστιν 1510 {V-PAI-3S} νῦν 3568 {ADV} λέγειν 3004 {V-PAN} κατὰ 2596 {PREP} μέρος. 3313 {N-ASN} 
9,6,"Τούτων 3778 {D-GPN} δὲ 1161 {CONJ} οὕτως 3779 {ADV} κατεσκευασμένων, 2680 {V-RPP-GPN} εἰς 1519 {PREP} μὲν 3303 {PRT} τὴν 3588 {T-ASF} πρώτην 4413 {A-ASF-S} σκηνὴν 4633 {N-ASF} διὰ 1223 {PREP} παντὸς 3956 {A-GSN} εἰσίασιν 1524 {V-PAI-3P} οἱ 3588 {T-NPM} ἱερεῖς, 2409 {N-NPM} τὰς 3588 {T-APF} λατρείας 2999 {N-APF} ἐπιτελοῦντες· 2005 {V-PAP-NPM} "
9,7,"εἰς 1519 {PREP} δὲ 1161 {CONJ} τὴν 3588 {T-ASF} δευτέραν 1208 {A-ASF} ἅπαξ 530 {ADV} τοῦ 3588 {T-GSM} ἐνιαυτοῦ 1763 {N-GSM} μόνος 3441 {A-NSM} ὁ 3588 {T-NSM} ἀρχιερεύς, 749 {N-NSM} οὐ 3756 {PRT-N} χωρὶς 5565 {ADV} αἵματος, 129 {N-GSN} ὃ 3739 {R-ASN} προσφέρει 4374 {V-PAI-3S} ὑπὲρ 5228 {PREP} ἑαυτοῦ 1438 {F-3GSM} καὶ 2532 {CONJ} τῶν 3588 {T-GPN} τοῦ 3588 {T-GSM} λαοῦ 2992 {N-GSM} ἀγνοημάτων· 51 {N-GPN} "
9,8,"τοῦτο 3778 {D-ASN} δηλοῦντος 1213 {V-PAP-GSN} τοῦ 3588 {T-GSN} πνεύματος 4151 {N-GSN} τοῦ 3588 {T-GSN} ἁγίου, 40 {A-GSN} μήπω 3380 {ADV-N} πεφανερῶσθαι 5319 {V-RPN} τὴν 3588 {T-ASF} τῶν 3588 {T-GPN} ἁγίων 40 {A-GPN} ὁδόν, 3598 {N-ASF} ἔτι 2089 {ADV} τῆς 3588 {T-GSF} πρώτης 4413 {A-GSF-S} σκηνῆς 4633 {N-GSF} ἐχούσης 2192 {V-PAP-GSF} στάσιν· 4714 {N-ASF} "
9,9,"ἥτις 3748 {R-NSF} παραβολὴ 3850 {N-NSF} εἰς 1519 {PREP} τὸν 3588 {T-ASM} καιρὸν 2540 {N-ASM} τὸν 3588 {T-ASM} ἐνεστηκότα, 1764 {V-RAP-ASM} καθ’ 2596 {PREP} ὃν 3739 {R-ASM} δῶρά 1435 {N-NPN} τε 5037 {PRT} καὶ 2532 {CONJ} θυσίαι 2378 {N-NPF} προσφέρονται, 4374 {V-PPI-3P} μὴ 3361 {PRT-N} δυνάμεναι 1410 {V-PNP-NPF} κατὰ 2596 {PREP} συνείδησιν 4893 {N-ASF} τελειῶσαι 5048 {V-AAN} τὸν 3588 {T-ASM} λατρεύοντα, 3000 {V-PAP-ASM} "
9,10,"μόνον 3440 {ADV} ἐπὶ 1909 {PREP} βρώμασιν 1033 {N-DPN} καὶ 2532 {CONJ} πόμασιν 4188 {N-DPN} καὶ 2532 {CONJ} διαφόροις 1313 {A-DPM} βαπτισμοῖς 909 {N-DPM} καὶ 2532 {CONJ} δικαιώμασιν 1345 {N-DPN} σαρκός, 4561 {N-GSF} μέχρι 3360 {ADV} καιροῦ 2540 {N-GSM} διορθώσεως 1357 {N-GSF} ἐπικείμενα. 1945 {V-PNP-NPN} "
9,11,"Χριστὸς 5547 {N-NSM} δὲ 1161 {CONJ} παραγενόμενος 3854 {V-2ADP-NSM} ἀρχιερεὺς 749 {N-NSM} τῶν 3588 {T-GPN} μελλόντων 3195 {V-PAP-GPN} ἀγαθῶν, 18 {A-GPN} διὰ 1223 {PREP} τῆς 3588 {T-GSF} μείζονος 3173 {A-GSF-C} καὶ 2532 {CONJ} τελειοτέρας 5046 {A-GSF-C} σκηνῆς, 4633 {N-GSF} οὐ 3756 {PRT-N} χειροποιήτου, 5499 {A-GSF} τοῦτ’ 3778 {D-NSN} ἔστιν, 1510 {V-PAI-3S} οὐ 3756 {PRT-N} ταύτης 3778 {D-GSF} τῆς 3588 {T-GSF} κτίσεως, 2937 {N-GSF} "
9,12,"οὐδὲ 3761 {CONJ-N} δι’ 1223 {PREP} αἵματος 129 {N-GSN} τράγων 5131 {N-GPM} καὶ 2532 {CONJ} μόσχων, 3448 {N-GPM} διὰ 1223 {PREP} δὲ 1161 {CONJ} τοῦ 3588 {T-GSN} ἰδίου 2398 {A-GSN} αἵματος 129 {N-GSN} εἰσῆλθεν 1525 {V-2AAI-3S} ἐφάπαξ 2178 {ADV} εἰς 1519 {PREP} τὰ 3588 {T-APN} ἅγια, 40 {A-APN} αἰωνίαν 166 {A-ASF} λύτρωσιν 3085 {N-ASF} εὑράμενος. 2147 {V-2AMP-NSM} "
9,13,"Εἰ 1487 {COND} γὰρ 1063 {CONJ} τὸ 3588 {T-NSN} αἷμα 129 {N-NSN} ταύρων 5022 {N-GPM} καὶ 2532 {CONJ} τράγων, 5131 {N-GPM} καὶ 2532 {CONJ} σποδὸς 4700 {N-NSF} δαμάλεως 1151 {N-GSF} ῥαντίζουσα 4472 {V-PAP-NSF} τοὺς 3588 {T-APM} κεκοινωμένους, 2840 {V-RPP-APM} ἁγιάζει 37 {V-PAI-3S} πρὸς 4314 {PREP} τὴν 3588 {T-ASF} τῆς 3588 {T-GSF} σαρκὸς 4561 {N-GSF} καθαρότητα, 2514 {N-ASF} "
9,14,"πόσῳ 4214 {Q-DSN} μᾶλλον 3123 {ADV} τὸ 3588 {T-NSN} αἷμα 129 {N-NSN} τοῦ 3588 {T-GSM} χριστοῦ, 5547 {N-GSM} ὃς 3739 {R-NSM} διὰ 1223 {PREP} πνεύματος 4151 {N-GSN} αἰωνίου 166 {A-GSN} ἑαυτὸν 1438 {F-3ASM} προσήνεγκεν 4374 {V-AAI-3S} ἄμωμον 299 {A-ASM} τῷ 3588 {T-DSM} θεῷ, 2316 {N-DSM} καθαριεῖ 2511 {V-FAI-3S-ATT} τὴν 3588 {T-ASF} συνείδησιν 4893 {N-ASF} ὑμῶν 4771 {P-2GP} ἀπὸ 575 {PREP} νεκρῶν 3498 {A-GPN} ἔργων, 2041 {N-GPN} εἰς 1519 {PREP} τὸ 3588 {T-ASN} λατρεύειν 3000 {V-PAN} θεῷ 2316 {N-DSM} ζῶντι, 2198 {V-PAP-DSM} "
9,15,"Καὶ 2532 {CONJ} διὰ 1223 {PREP} τοῦτο 3778 {D-ASN} διαθήκης 1242 {N-GSF} καινῆς 2537 {A-GSF} μεσίτης 3316 {N-NSM} ἐστίν, 1510 {V-PAI-3S} ὅπως, 3704 {ADV} θανάτου 2288 {N-GSM} γενομένου 1096 {V-2ADP-GSM} εἰς 1519 {PREP} ἀπολύτρωσιν 629 {N-ASF} τῶν 3588 {T-GPF} ἐπὶ 1909 {PREP} τῇ 3588 {T-DSF} πρώτῃ 4413 {A-DSF-S} διαθήκῃ 1242 {N-DSF} παραβάσεων, 3847 {N-GPF} τὴν 3588 {T-ASF} ἐπαγγελίαν 1860 {N-ASF} λάβωσιν 2983 {V-2AAS-3P} οἱ 3588 {T-NPM} κεκλημένοι 2564 {V-RPP-NPM} τῆς 3588 {T-GSF} αἰωνίου 166 {A-GSF} κληρονομίας. 2817 {N-GSF} "
9,16,"Ὅπου 3699 {ADV} γὰρ 1063 {CONJ} διαθήκη, 1242 {N-NSF} θάνατον 2288 {N-ASM} ἀνάγκη 318 {N-NSF} φέρεσθαι 5342 {V-PPN} τοῦ 3588 {T-GSM} διαθεμένου. 1303 {V-2AMP-GSM} "
9,17,"Διαθήκη 1242 {N-NSF} γὰρ 1063 {CONJ} ἐπὶ 1909 {PREP} νεκροῖς 3498 {A-DPM} βεβαία, 949 {A-NSF} ἐπεὶ 1893 {CONJ} μήποτε 3379 {ADV-N} ἰσχύει 2480 {V-PAI-3S} ὅτε 3753 {ADV} ζῇ 2198 {V-PAI-3S} ὁ 3588 {T-NSM} διαθέμενος. 1303 {V-2AMP-NSM} "
9,18,Ὅθεν 3606 {ADV} οὐδ’ 3761 {CONJ-N} ἡ 3588 {T-NSF} πρώτη 4413 {A-NSF-S} χωρὶς 5565 {ADV} αἵματος 129 {N-GSN} ἐγκεκαίνισται. 1457 {V-RPI-3S}
9,19,"Λαληθείσης 2980 {V-APP-GSF} γὰρ 1063 {CONJ} πάσης 3956 {A-GSF} ἐντολῆς 1785 {N-GSF} κατὰ 2596 {PREP} νόμον 3551 {N-ASM} ὑπὸ 5259 {PREP} Μωϋσέως 3475 {N-GSM} παντὶ 3956 {A-DSM} τῷ 3588 {T-DSM} λαῷ, 2992 {N-DSM} λαβὼν 2983 {V-2AAP-NSM} τὸ 3588 {T-ASN} αἷμα 129 {N-ASN} τῶν 3588 {T-GPM} μόσχων 3448 {N-GPM} καὶ 2532 {CONJ} τράγων, 5131 {N-GPM} μετὰ 3326 {PREP} ὕδατος 5204 {N-GSN} καὶ 2532 {CONJ} ἐρίου 2053 {N-GSN} κοκκίνου 2847 {A-GSN} καὶ 2532 {CONJ} ὑσσώπου, 5301 {N-GSM} αὐτό 846 {P-ASN} τε 5037 {PRT} τὸ 3588 {T-ASN} βιβλίον 975 {N-ASN} καὶ 2532 {CONJ} πάντα 3956 {A-ASM} τὸν 3588 {T-ASM} λαὸν 2992 {N-ASM} ἐρράντισεν, 4472 {V-AAI-3S} "
9,20,"λέγων, 3004 {V-PAP-NSM} Τοῦτο 3778 {D-NSN} τὸ 3588 {T-NSN} αἷμα 129 {N-NSN} τῆς 3588 {T-GSF} διαθήκης 1242 {N-GSF} ἧς 3739 {R-GSF} ἐνετείλατο 1781 {V-ADI-3S} πρὸς 4314 {PREP} ὑμᾶς 4771 {P-2AP} ὁ 3588 {T-NSM} θεός. 2316 {N-NSM} "
9,21,Καὶ 2532 {CONJ} τὴν 3588 {T-ASF} σκηνὴν 4633 {N-ASF} δὲ 1161 {CONJ} καὶ 2532 {CONJ} πάντα 3956 {A-APN} τὰ 3588 {T-APN} σκεύη 4632 {N-APN} τῆς 3588 {T-GSF} λειτουργίας 3009 {N-GSF} τῷ 3588 {T-DSN} αἵματι 129 {N-DSN} ὁμοίως 3668 {ADV} ἐρράντισεν. 4472 {V-AAI-3S} 
9,22,"Καὶ 2532 {CONJ} σχεδὸν 4975 {ADV} ἐν 1722 {PREP} αἵματι 129 {N-DSN} πάντα 3956 {A-NPN} καθαρίζεται 2511 {V-PPI-3S} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} νόμον, 3551 {N-ASM} καὶ 2532 {CONJ} χωρὶς 5565 {ADV} αἱματεκχυσίας 130 {N-GSF} οὐ 3756 {PRT-N} γίνεται 1096 {V-PNI-3S} ἄφεσις. 859 {N-NSF} "
9,23,"Ἀνάγκη 318 {N-NSF} οὖν 3767 {CONJ} τὰ 3588 {T-APN} μὲν 3303 {PRT} ὑποδείγματα 5262 {N-APN} τῶν 3588 {T-GPN} ἐν 1722 {PREP} τοῖς 3588 {T-DPM} οὐρανοῖς, 3772 {N-DPM} τούτοις 3778 {D-DPN} καθαρίζεσθαι, 2511 {V-PPN} αὐτὰ 846 {P-APN} δὲ 1161 {CONJ} τὰ 3588 {T-APN} ἐπουράνια 2032 {A-APN} κρείττοσιν 2909 {A-DPF-C} θυσίαις 2378 {N-DPF} παρὰ 3844 {PREP} ταύτας. 3778 {D-APF} "
9,24,"Οὐ 3756 {PRT-N} γὰρ 1063 {CONJ} εἰς 1519 {PREP} χειροποίητα 5499 {A-APN} ἅγια 40 {A-APN} εἰσῆλθεν 1525 {V-2AAI-3S} ὁ 3588 {T-NSM} χριστός, 5547 {N-NSM} ἀντίτυπα 499 {A-APN} τῶν 3588 {T-GPN} ἀληθινῶν, 228 {A-GPN} ἀλλ’ 235 {CONJ} εἰς 1519 {PREP} αὐτὸν 846 {P-ASM} τὸν 3588 {T-ASM} οὐρανόν, 3772 {N-ASM} νῦν 3568 {ADV} ἐμφανισθῆναι 1718 {V-APN} τῷ 3588 {T-DSN} προσώπῳ 4383 {N-DSN} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} ὑπὲρ 5228 {PREP} ἡμῶν· 1473 {P-1GP} "
9,25,"οὐδ’ 3761 {CONJ-N} ἵνα 2443 {CONJ} πολλάκις 4178 {ADV} προσφέρῃ 4374 {V-PAS-3S} ἑαυτόν, 1438 {F-3ASM} ὥσπερ 5618 {ADV} ὁ 3588 {T-NSM} ἀρχιερεὺς 749 {N-NSM} εἰσέρχεται 1525 {V-PNI-3S} εἰς 1519 {PREP} τὰ 3588 {T-APN} ἅγια 40 {A-APN} κατ’ 2596 {PREP} ἐνιαυτὸν 1763 {N-ASM} ἐν 1722 {PREP} αἵματι 129 {N-DSN} ἀλλοτρίῳ· 245 {A-DSN} "
9,26,ἐπεὶ 1893 {CONJ} ἔδει 1163 {V-IAI-3S} αὐτὸν 846 {P-ASM} πολλάκις 4178 {ADV} παθεῖν 3958 {V-2AAN} ἀπὸ 575 {PREP} καταβολῆς 2602 {N-GSF} κόσμου· 2889 {N-GSM} νῦν 3568 {ADV} δὲ 1161 {CONJ} ἅπαξ 530 {ADV} ἐπὶ 1909 {PREP} συντελείᾳ 4930 {N-DSF} τῶν 3588 {T-GPM} αἰώνων 165 {N-GPM} εἰς 1519 {PREP} ἀθέτησιν 115 {N-ASF} ἁμαρτίας 266 {N-GSF} διὰ 1223 {PREP} τῆς 3588 {T-GSF} θυσίας 2378 {N-GSF} αὐτοῦ 846 {P-GSM} πεφανέρωται. 5319 {V-RPI-3S}
9,27,"Καὶ 2532 {CONJ} καθ’ 2596 {PREP} ὅσον 3745 {K-ASN} ἀπόκειται 606 {V-PNI-3S} τοῖς 3588 {T-DPM} ἀνθρώποις 444 {N-DPM} ἅπαξ 530 {ADV} ἀποθανεῖν, 599 {V-2AAN} μετὰ 3326 {PREP} δὲ 1161 {CONJ} τοῦτο 3778 {D-ASN} κρίσις· 2920 {N-NSF} "
9,28,"οὕτως 3779 {ADV} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} χριστός, 5547 {N-NSM} ἅπαξ 530 {ADV} προσενεχθεὶς 4374 {V-APP-NSM} εἰς 1519 {PREP} τὸ 3588 {T-ASN} πολλῶν 4183 {A-GPM} ἀνενεγκεῖν 399 {V-2AAN} ἁμαρτίας, 266 {N-APF} ἐκ 1537 {PREP} δευτέρου 1208 {A-GSN} χωρὶς 5565 {ADV} ἁμαρτίας 266 {N-GSF} ὀφθήσεται 3708 {V-FPI-3S} τοῖς 3588 {T-DPM} αὐτὸν 846 {P-ASM} ἀπεκδεχομένοις, 553 {V-PNP-DPM} εἰς 1519 {PREP} σωτηρίαν. 4991 {N-ASF} "
10,1,"Σκιὰν 4639 {N-ASF} γὰρ 1063 {CONJ} ἔχων 2192 {V-PAP-NSM} ὁ 3588 {T-NSM} νόμος 3551 {N-NSM} τῶν 3588 {T-GPN} μελλόντων 3195 {V-PAP-GPN} ἀγαθῶν, 18 {A-GPN} οὐκ 3756 {PRT-N} αὐτὴν 846 {P-ASF} τὴν 3588 {T-ASF} εἰκόνα 1504 {N-ASF} τῶν 3588 {T-GPN} πραγμάτων, 4229 {N-GPN} κατ’ 2596 {PREP} ἐνιαυτὸν 1763 {N-ASM} ταῖς 3588 {T-DPF} αὐταῖς 846 {P-DPF} θυσίαις 2378 {N-DPF} ἃς 3739 {R-APF} προσφέρουσιν 4374 {V-PAI-3P} εἰς 1519 {PREP} τὸ 3588 {T-ASN} διηνεκές, 1336 {A-ASN} οὐδέποτε 3763 {ADV-N} δύνανται 1410 {V-PNI-3P} τοὺς 3588 {T-APM} προσερχομένους 4334 {V-PNP-APM} τελειῶσαι. 5048 {V-AAN} "
10,2,"Ἐπεὶ 1893 {CONJ} οὐκ 3756 {PRT-N} ἂν 302 {PRT} ἐπαύσαντο 3973 {V-AMI-3P} προσφερόμεναι, 4374 {V-PPP-NPF} διὰ 1223 {PREP} τὸ 3588 {T-ASN} μηδεμίαν 3367 {A-ASF-N} ἔχειν 2192 {V-PAN} ἔτι 2089 {ADV} συνείδησιν 4893 {N-ASF} ἁμαρτιῶν 266 {N-GPF} τοὺς 3588 {T-APM} λατρεύοντας, 3000 {V-PAP-APM} ἅπαξ 530 {ADV} κεκαθαρμένους, 2508 {V-RPP-APM} "
10,3,Ἀλλ’ 235 {CONJ} ἐν 1722 {PREP} αὐταῖς 846 {P-DPF} ἀνάμνησις 364 {N-NSF} ἁμαρτιῶν 266 {N-GPF} κατ’ 2596 {PREP} ἐνιαυτόν· 1763 {N-ASM}
10,4,ἀδύνατον 102 {A-NSN} γὰρ 1063 {CONJ} αἷμα 129 {N-ASN} ταύρων 5022 {N-GPM} καὶ 2532 {CONJ} τράγων 5131 {N-GPM} ἀφαιρεῖν 851 {V-PAN} ἁμαρτίας. 266 {N-APF} 
10,5,"Διὸ 1352 {CONJ} εἰσερχόμενος 1525 {V-PNP-NSM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} κόσμον 2889 {N-ASM} λέγει, 3004 {V-PAI-3S} Θυσίαν 2378 {N-ASF} καὶ 2532 {CONJ} προσφορὰν 4376 {N-ASF} οὐκ 3756 {PRT-N} ἠθέλησας, 2309 {V-AAI-2S} σῶμα 4983 {N-ASN} δὲ 1161 {CONJ} κατηρτίσω 2675 {V-AMI-2S} μοι· 1473 {P-1DS} "
10,6,ὁλοκαυτώματα 3646 {N-APN} καὶ 2532 {CONJ} περὶ 4012 {PREP} ἁμαρτίας 266 {N-GSF} οὐκ 3756 {PRT-N} εὐδόκησας· 2106 {V-AAI-2S} 
10,7,"τότε 5119 {ADV} εἶπον, 3004 {V-2AAI-1S} Ἰδού, 3708 {V-2AMM-2S} ἥκω- 2240 {V-PAI-1S} ἐν 1722 {PREP} κεφαλίδι 2777 {N-DSF} βιβλίου 975 {N-GSN} γέγραπται 1125 {V-RPI-3S} περὶ 4012 {PREP} ἐμοῦ- 1473 {P-1GS} τοῦ 3588 {T-GSN} ποιῆσαι, 4160 {V-AAN} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} τὸ 3588 {T-ASN} θέλημά 2307 {N-ASN} σου. 4771 {P-2GS} "
10,8,"Ἀνώτερον 511 {A-ASN-C} λέγων 3004 {V-PAP-NSM} ὅτι 3754 {CONJ} Θυσίαν 2378 {N-ASF} καὶ 2532 {CONJ} προσφορὰν 4376 {N-ASF} καὶ 2532 {CONJ} ὁλοκαυτώματα 3646 {N-APN} καὶ 2532 {CONJ} περὶ 4012 {PREP} ἁμαρτίας 266 {N-GSF} οὐκ 3756 {PRT-N} ἠθέλησας, 2309 {V-AAI-2S} οὐδὲ 3761 {CONJ-N} εὐδόκησας- 2106 {V-AAI-2S} αἵτινες 3748 {R-NPF} κατὰ 2596 {PREP} τὸν 3588 {T-ASM} νόμον 3551 {N-ASM} προσφέρονται- 4374 {V-PPI-3P} "
10,9,"τότε 5119 {ADV} εἴρηκεν, 2046 {V-RAI-3S-ATT} Ἰδού, 3708 {V-2AMM-2S} ἥκω 2240 {V-PAI-1S} τοῦ 3588 {T-GSN} ποιῆσαι, 4160 {V-AAN} ὁ 3588 {T-NSM} θεός, 2316 {N-NSM} τὸ 3588 {T-ASN} θέλημά 2307 {N-ASN} σου. 4771 {P-2GS} Ἀναιρεῖ 337 {V-PAI-3S} τὸ 3588 {T-ASN} πρῶτον, 4413 {A-ASN-S} ἵνα 2443 {CONJ} τὸ 3588 {T-ASN} δεύτερον 1208 {A-ASN} στήσῃ. 2476 {V-AAS-3S} "
10,10,"Ἐν 1722 {PREP} ᾧ 3739 {R-DSN} θελήματι 2307 {N-DSN} ἡγιασμένοι 37 {V-RPP-NPM} ἐσμέν, 1510 {V-PAI-1P} οἱ 3588 {T-NPM} διὰ 1223 {PREP} τῆς 3588 {T-GSF} προσφορᾶς 4376 {N-GSF} τοῦ 3588 {T-GSN} σώματος 4983 {N-GSN} Ἰησοῦ 2424 {N-GSM} χριστοῦ 5547 {N-GSM} ἐφάπαξ. 2178 {ADV} "
10,11,"Καὶ 2532 {CONJ} πᾶς 3956 {A-NSM} μὲν 3303 {PRT} ἱερεὺς 2409 {N-NSM} ἕστηκεν 2476 {V-RAI-3S} καθ’ 2596 {PREP} ἡμέραν 2250 {N-ASF} λειτουργῶν, 3008 {V-PAP-NSM} καὶ 2532 {CONJ} τὰς 3588 {T-APF} αὐτὰς 846 {P-APF} πολλάκις 4178 {ADV} προσφέρων 4374 {V-PAP-NSM} θυσίας, 2378 {N-APF} αἵτινες 3748 {R-NPF} οὐδέποτε 3763 {ADV-N} δύνανται 1410 {V-PNI-3P} περιελεῖν 4014 {V-2AAN} ἁμαρτίας· 266 {N-APF} "
10,12,"αὐτὸς 846 {P-NSM} δὲ 1161 {CONJ} μίαν 1520 {A-ASF} ὑπὲρ 5228 {PREP} ἁμαρτιῶν 266 {N-GPF} προσενέγκας 4374 {V-AAP-NSM} θυσίαν 2378 {N-ASF} εἰς 1519 {PREP} τὸ 3588 {T-ASN} διηνεκές, 1336 {A-ASN} ἐκάθισεν 2523 {V-AAI-3S} ἐν 1722 {PREP} δεξιᾷ 1188 {A-DSF} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} "
10,13,τὸ 3588 {T-ASN} λοιπὸν 3062 {A-ASN} ἐκδεχόμενος 1551 {V-PNP-NSM} ἕως 2193 {ADV} τεθῶσιν 5087 {V-APS-3P} οἱ 3588 {T-NPM} ἐχθροὶ 2190 {A-NPM} αὐτοῦ 846 {P-GSM} ὑποπόδιον 5286 {N-ASN} τῶν 3588 {T-GPM} ποδῶν 4228 {N-GPM} αὐτοῦ. 846 {P-GSM} 
10,14,Μιᾷ 1520 {A-DSF} γὰρ 1063 {CONJ} προσφορᾷ 4376 {N-DSF} τετελείωκεν 5048 {V-RAI-3S} εἰς 1519 {PREP} τὸ 3588 {T-ASN} διηνεκὲς 1336 {A-ASN} τοὺς 3588 {T-APM} ἁγιαζομένους. 37 {V-PPP-APM}
10,15,"Μαρτυρεῖ 3140 {V-PAI-3S} δὲ 1161 {CONJ} ἡμῖν 1473 {P-1DP} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} τὸ 3588 {T-NSN} ἅγιον· 40 {A-NSN} μετὰ 3326 {PREP} γὰρ 1063 {CONJ} τὸ 3588 {T-ASN} προειρηκέναι, 4302 {V-RAN} "
