chapter,verse,texte
19,10,"Καὶ 2532 {CONJ} ἔπεσα 4098 {V-2AAI-1S} ἔμπροσθεν 1715 {PREP} τῶν 3588 {T-GPM} ποδῶν 4228 {N-GPM} αὐτοῦ 846 {P-GSM} προσκυνῆσαι 4352 {V-AAN} αὐτῷ· 846 {P-DSM} καὶ 2532 {CONJ} λέγει 3004 {V-PAI-3S} μοι, 1473 {P-1DS} Ὅρα 3708 {V-PAM-2S} μή· 3361 {PRT-N} σύνδουλός 4889 {N-NSM} σου 4771 {P-2GS} εἰμὶ 1510 {V-PAI-1S} καὶ 2532 {CONJ} τῶν 3588 {T-GPM} ἀδελφῶν 80 {N-GPM} σου 4771 {P-2GS} τῶν 3588 {T-GPM} ἐχόντων 2192 {V-PAP-GPM} τὴν 3588 {T-ASF} μαρτυρίαν 3141 {N-ASF} Ἰησοῦ· 2424 {N-GSM} τῷ 3588 {T-DSM} θεῷ 2316 {N-DSM} προσκύνησον· 4352 {V-AAM-2S} ἡ 3588 {T-NSF} γὰρ 1063 {CONJ} μαρτυρία 3141 {N-NSF} τοῦ 3588 {T-GSM} Ἰησοῦ 2424 {N-GSM} ἐστὶν 1510 {V-PAI-3S} τὸ 3588 {T-NSN} πνεῦμα 4151 {N-NSN} τῆς 3588 {T-GSF} προφητείας. 4394 {N-GSF} "
19,11,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} τὸν 3588 {T-ASM} οὐρανὸν 3772 {N-ASM} ἀνεῳγμένον, 455 {V-RPP-ASM} καὶ 2532 {CONJ} ἰδού, 3708 {V-2AMM-2S} ἵππος 2462 {N-NSM} λευκός, 3022 {A-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} καθήμενος 2521 {V-PNP-NSM} ἐπ’ 1909 {PREP} αὐτόν, 846 {P-ASM} καλούμενος 2564 {V-PPP-NSM} πιστὸς 4103 {A-NSM} καὶ 2532 {CONJ} ἀληθινός, 228 {A-NSM} καὶ 2532 {CONJ} ἐν 1722 {PREP} δικαιοσύνῃ 1343 {N-DSF} κρίνει 2919 {V-PAI-3S} καὶ 2532 {CONJ} πολεμεῖ. 4170 {V-PAI-3S} "
19,12,"Οἱ 3588 {T-NPM} δὲ 1161 {CONJ} ὀφθαλμοὶ 3788 {N-NPM} αὐτοῦ 846 {P-GSM} φλὸξ 5395 {N-NSF} πυρός, 4442 {N-GSN} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} κεφαλὴν 2776 {N-ASF} αὐτοῦ 846 {P-GSM} διαδήματα 1238 {N-NPN} πολλά· 4183 {A-NPN} ἔχων 2192 {V-PAP-NSM} ὀνόματα 3686 {N-APN} γεγραμμένα 1125 {V-RPP-APN} καὶ 2532 {CONJ} ὄνομα 3686 {N-ASN} γεγραμμένον 1125 {V-RPP-ASN} ὃ 3739 {R-ASN} οὐδεὶς 3762 {A-NSM-N} οἶδεν 1492 {V-RAI-3S} εἰ 1487 {COND} μὴ 3361 {PRT-N} αὐτός, 846 {P-NSM} "
19,13,"καὶ 2532 {CONJ} περιβεβλημένος 4016 {V-RPP-NSM} ἱμάτιον 2440 {N-ASN} βεβαμμένον 911 {V-RPP-ASN} αἵματι· 129 {N-DSN} καὶ 2532 {CONJ} καλεῖται 2564 {V-PPI-3S} τὸ 3588 {T-NSN} ὄνομα 3686 {N-NSN} αὐτοῦ, 846 {P-GSM} Ὁ 3588 {T-NSM} λόγος 3056 {N-NSM} τοῦ 3588 {T-GSM} θεοῦ. 2316 {N-GSM} "
19,14,"Καὶ 2532 {CONJ} τὰ 3588 {T-NPN} στρατεύματα 4753 {N-NPN} τὰ 3588 {T-NPN} ἐν 1722 {PREP} τῷ 3588 {T-DSM} οὐρανῷ 3772 {N-DSM} ἠκολούθει 190 {V-IAI-3S} αὐτῷ 846 {P-DSM} ἐπὶ 1909 {PREP} ἵπποις 2462 {N-DPM} λευκοῖς, 3022 {A-DPM} ἐνδεδυμένοι 1746 {V-RMP-NPM} βύσσινον 1039 {A-ASN} λευκὸν 3022 {A-ASN} καθαρόν. 2513 {A-ASN} "
19,15,"Καὶ 2532 {CONJ} ἐκ 1537 {PREP} τοῦ 3588 {T-GSN} στόματος 4750 {N-GSN} αὐτοῦ 846 {P-GSM} ἐκπορεύεται 1607 {V-PNI-3S} ῥομφαία 4501 {N-NSF} δίστομος 1366 {A-NSF} ὀξεῖα, 3691 {A-NSF} ἵνα 2443 {CONJ} ἐν 1722 {PREP} αὐτῇ 846 {P-DSF} πατάξῃ 3960 {V-AAS-3S} τὰ 3588 {T-APN} ἔθνη· 1484 {N-APN} καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} ποιμανεῖ 4165 {V-FAI-3S} αὐτοὺς 846 {P-APM} ἐν 1722 {PREP} ῥάβδῳ 4464 {N-DSF} σιδηρᾷ· 4603 {A-DSF} καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} πατεῖ 3961 {V-PAI-3S} τὴν 3588 {T-ASF} ληνὸν 3025 {N-ASF} τοῦ 3588 {T-GSM} οἴνου 3631 {N-GSM} τοῦ 3588 {T-GSM} θυμοῦ 2372 {N-GSM} τῆς 3588 {T-GSF} ὀργῆς 3709 {N-GSF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} τοῦ 3588 {T-GSM} παντοκράτορος. 3841 {N-GSM} "
19,16,"Καὶ 2532 {CONJ} ἔχει 2192 {V-PAI-3S} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} ἱμάτιον 2440 {N-ASN} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὸν 3588 {T-ASM} μηρὸν 3382 {N-ASM} αὐτοῦ 846 {P-GSM} ὄνομα 3686 {N-ASN} γεγραμμένον, 1125 {V-RPP-ASN} Βασιλεὺς 935 {N-NSM} βασιλέων 935 {N-GPM} καὶ 2532 {CONJ} κύριος 2962 {N-NSM} κυρίων. 2962 {N-GPM} "
19,17,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἄγγελον 32 {N-ASM} ἑστῶτα 2476 {V-RAP-ASM} ἐν 1722 {PREP} τῷ 3588 {T-DSM} ἡλίῳ· 2246 {N-DSM} καὶ 2532 {CONJ} ἔκραξεν 2896 {V-AAI-3S} φωνῇ 5456 {N-DSF} μεγάλῃ, 3173 {A-DSF} λέγων 3004 {V-PAP-NSM} πᾶσιν 3956 {A-DPN} τοῖς 3588 {T-DPN} ὀρνέοις 3732 {N-DPN} τοῖς 3588 {T-DPN} πετομένοις 4072 {V-PNP-DPN} ἐν 1722 {PREP} μεσουρανήματι, 3321 {N-DSN} Δεῦτε, 1205 {V-PAM-2P} συνάχθητε 4863 {V-APM-2P} εἰς 1519 {PREP} τὸ 3588 {T-ASN} δεῖπνον 1173 {N-ASN} τὸ 3588 {T-ASN} μέγα 3173 {A-ASN} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} "
19,18,"ἵνα 2443 {CONJ} φάγητε 5315 {V-2AAS-2P} σάρκας 4561 {N-APF} βασιλέων, 935 {N-GPM} καὶ 2532 {CONJ} σάρκας 4561 {N-APF} χιλιάρχων, 5506 {N-GPM} καὶ 2532 {CONJ} σάρκας 4561 {N-APF} ἰσχυρῶν, 2478 {A-GPM} καὶ 2532 {CONJ} σάρκας 4561 {N-APF} ἵππων 2462 {N-GPM} καὶ 2532 {CONJ} τῶν 3588 {T-GPM} καθημένων 2521 {V-PNP-GPM} ἐπ’ 1909 {PREP} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} σάρκας 4561 {N-APF} πάντων, 3956 {A-GPM} ἐλευθέρων 1658 {A-GPM} τε 5037 {PRT} καὶ 2532 {CONJ} δούλων, 1401 {N-GPM} καὶ 2532 {CONJ} μικρῶν 3398 {A-GPM} τε 5037 {PRT} καὶ 2532 {CONJ} μεγάλων. 3173 {A-GPM} "
19,19,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} τὸ 3588 {T-ASN} θηρίον, 2342 {N-ASN} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} βασιλεῖς 935 {N-APM} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} καὶ 2532 {CONJ} τὰ 3588 {T-APN} στρατεύματα 4753 {N-APN} αὐτῶν 846 {P-GPM} συνηγμένα 4863 {V-RPP-APN} ποιῆσαι 4160 {V-AAN} πόλεμον 4171 {N-ASM} μετὰ 3326 {PREP} τοῦ 3588 {T-GSM} καθημένου 2521 {V-PNP-GSM} ἐπὶ 1909 {PREP} τοῦ 3588 {T-GSM} ἵππου, 2462 {N-GSM} καὶ 2532 {CONJ} μετὰ 3326 {PREP} τοῦ 3588 {T-GSN} στρατεύματος 4753 {N-GSN} αὐτοῦ. 846 {P-GSM} "
19,20,"Καὶ 2532 {CONJ} ἐπιάσθη 4084 {V-API-3S} τὸ 3588 {T-NSN} θηρίον, 2342 {N-NSN} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} μετ’ 3326 {PREP} αὐτοῦ 846 {P-GSN} ψευδοπροφήτης 5578 {N-NSM} ὁ 3588 {T-NSM} ποιήσας 4160 {V-AAP-NSM} τὰ 3588 {T-APN} σημεῖα 4592 {N-APN} ἐνώπιον 1799 {PREP} αὐτοῦ, 846 {P-GSN} ἐν 1722 {PREP} οἷς 3739 {R-DPN} ἐπλάνησεν 4105 {V-AAI-3S} τοὺς 3588 {T-APM} λαβόντας 2983 {V-2AAP-APM} τὸ 3588 {T-ASN} χάραγμα 5480 {N-ASN} τοῦ 3588 {T-GSN} θηρίου, 2342 {N-GSN} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} προσκυνοῦντας 4352 {V-PAP-APM} τῇ 3588 {T-DSF} εἰκόνι 1504 {N-DSF} αὐτοῦ· 846 {P-GSN} ζῶντες 2198 {V-PAP-NPM} ἐβλήθησαν 906 {V-API-3P} οἱ 3588 {T-NPM} δύο 1417 {A-NUI} εἰς 1519 {PREP} τὴν 3588 {T-ASF} λίμνην 3041 {N-ASF} τοῦ 3588 {T-GSN} πυρὸς 4442 {N-GSN} τὴν 3588 {T-ASF} καιομένην 2545 {V-PPP-ASF} ἐν 1722 {PREP} θείῳ· 2303 {N-DSN} "
19,21,"καὶ 2532 {CONJ} οἱ 3588 {T-NPM} λοιποὶ 3062 {A-NPM} ἀπεκτάνθησαν 615 {V-API-3P} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ῥομφαίᾳ 4501 {N-DSF} τοῦ 3588 {T-GSM} καθημένου 2521 {V-PNP-GSM} ἐπὶ 1909 {PREP} τοῦ 3588 {T-GSM} ἵππου, 2462 {N-GSM} τῇ 3588 {T-DSF} ἐξελθούσῃ 1831 {V-2AAP-DSF} ἐκ 1537 {PREP} τοῦ 3588 {T-GSN} στόματος 4750 {N-GSN} αὐτοῦ· 846 {P-GSM} καὶ 2532 {CONJ} πάντα 3956 {A-NPN} τὰ 3588 {T-NPN} ὄρνεα 3732 {N-NPN} ἐχορτάσθησαν 5526 {V-API-3P} ἐκ 1537 {PREP} τῶν 3588 {T-GPF} σαρκῶν 4561 {N-GPF} αὐτῶν. 846 {P-GPM} "
20,1,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} ἄγγελον 32 {N-ASM} καταβαίνοντα 2597 {V-PAP-ASM} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ, 3772 {N-GSM} ἔχοντα 2192 {V-PAP-ASM} τὴν 3588 {T-ASF} κλεῖν 2807 {N-ASF} τῆς 3588 {T-GSF} ἀβύσσου, 12 {N-GSF} καὶ 2532 {CONJ} ἅλυσιν 254 {N-ASF} μεγάλην 3173 {A-ASF} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} χεῖρα 5495 {N-ASF} αὐτοῦ. 846 {P-GSM} "
20,2,"Καὶ 2532 {CONJ} ἐκράτησεν 2902 {V-AAI-3S} τὸν 3588 {T-ASM} δράκοντα, 1404 {N-ASM} τὸν 3588 {T-ASM} ὄφιν 3789 {N-ASM} τὸν 3588 {T-ASM} ἀρχαῖον, 744 {A-ASM} ὅς 3739 {R-NSM} ἐστιν 1510 {V-PAI-3S} διάβολος 1228 {A-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} Σατανᾶς, 4567 {N-NSM} ὁ 3588 {T-NSM} πλανῶν 4105 {V-PAP-NSM} τὴν 3588 {T-ASF} οἰκουμένην 3625 {N-ASF} ὅλην, 3650 {A-ASF} καὶ 2532 {CONJ} ἔδησεν 1210 {V-AAI-3S} αὐτὸν 846 {P-ASM} χίλια 5507 {A-APN} ἔτη, 2094 {N-APN} "
20,3,"καὶ 2532 {CONJ} ἔβαλεν 906 {V-2AAI-3S} αὐτὸν 846 {P-ASM} εἰς 1519 {PREP} τὴν 3588 {T-ASF} ἄβυσσον, 12 {N-ASF} καὶ 2532 {CONJ} ἔκλεισεν 2808 {V-AAI-3S} καὶ 2532 {CONJ} ἐσφράγισεν 4972 {V-AAI-3S} ἐπάνω 1883 {ADV} αὐτοῦ, 846 {P-GSM} ἵνα 2443 {CONJ} μὴ 3361 {PRT-N} πλανᾷ 4105 {V-PAS-3S} ἔτι 2089 {ADV} τὰ 3588 {T-APN} ἔθνη, 1484 {N-APN} ἄχρι 891 {ADV} τελεσθῇ 5055 {V-APS-3S} τὰ 3588 {T-NPN} χίλια 5507 {A-NPN} ἔτη· 2094 {N-NPN} καὶ 2532 {CONJ} μετὰ 3326 {PREP} ταῦτα 3778 {D-APN} δεῖ 1163 {V-PAI-3S} αὐτὸν 846 {P-ASM} λυθῆναι 3089 {V-APN} μικρὸν 3398 {A-ASM} χρόνον. 5550 {N-ASM} "
20,4,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} θρόνους, 2362 {N-APM} καὶ 2532 {CONJ} ἐκάθισαν 2523 {V-AAI-3P} ἐπ’ 1909 {PREP} αὐτούς, 846 {P-APM} καὶ 2532 {CONJ} κρίμα 2917 {N-NSN} ἐδόθη 1325 {V-API-3S} αὐτοῖς· 846 {P-DPM} καὶ 2532 {CONJ} τὰς 3588 {T-APF} ψυχὰς 5590 {N-APF} τῶν 3588 {T-GPM} πεπελεκισμένων 3990 {V-RPP-GPM} διὰ 1223 {PREP} τὴν 3588 {T-ASF} μαρτυρίαν 3141 {N-ASF} Ἰησοῦ, 2424 {N-GSM} καὶ 2532 {CONJ} διὰ 1223 {PREP} τὸν 3588 {T-ASM} λόγον 3056 {N-ASM} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} καὶ 2532 {CONJ} οἵτινες 3748 {R-NPM} οὐ 3756 {PRT-N} προσεκύνησαν 4352 {V-AAI-3P} τὸ 3588 {T-ASN} θηρίον, 2342 {N-ASN} οὐδὲ 3761 {CONJ-N} τὴν 3588 {T-ASF} εἰκόνα 1504 {N-ASF} αὐτοῦ, 846 {P-GSN} καὶ 2532 {CONJ} οὐκ 3756 {PRT-N} ἔλαβον 2983 {V-2AAI-3P} τὸ 3588 {T-ASN} χάραγμα 5480 {N-ASN} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} μέτωπον, 3359 {N-ASN} καὶ 2532 {CONJ} ἐπὶ 1909 {PREP} τὴν 3588 {T-ASF} χεῖρα 5495 {N-ASF} αὐτῶν· 846 {P-GPM} καὶ 2532 {CONJ} ἔζησαν, 2198 {V-AAI-3P} καὶ 2532 {CONJ} ἐβασίλευσαν 936 {V-AAI-3P} μετὰ 3326 {PREP} τοῦ 3588 {T-GSM} χριστοῦ 5547 {N-GSM} τὰ 3588 {T-APN} χίλια 5507 {A-APN} ἔτη. 2094 {N-APN} "
20,5,Καὶ 2532 {CONJ} οἱ 3588 {T-NPM} λοιποὶ 3062 {A-NPM} τῶν 3588 {T-GPM} νεκρῶν 3498 {A-GPM} οὐκ 3756 {PRT-N} ἔζησαν 2198 {V-AAI-3P} ἄχρι 891 {ADV} τελεσθῇ 5055 {V-APS-3S} τὰ 3588 {T-NPN} χίλια 5507 {A-NPN} ἔτη. 2094 {N-NPN} Αὕτη 3778 {D-NSF} ἡ 3588 {T-NSF} ἀνάστασις 386 {N-NSF} ἡ 3588 {T-NSF} πρώτη. 4413 {A-NSF-S}
20,6,"Μακάριος 3107 {A-NSM} καὶ 2532 {CONJ} ἅγιος 40 {A-NSM} ὁ 3588 {T-NSM} ἔχων 2192 {V-PAP-NSM} μέρος 3313 {N-ASN} ἐν 1722 {PREP} τῇ 3588 {T-DSF} ἀναστάσει 386 {N-DSF} τῇ 3588 {T-DSF} πρώτῃ· 4413 {A-DSF-S} ἐπὶ 1909 {PREP} τούτων 3778 {D-GPM} ὁ 3588 {T-NSM} δεύτερος 1208 {A-NSM} θάνατος 2288 {N-NSM} οὐκ 3756 {PRT-N} ἔχει 2192 {V-PAI-3S} ἐξουσίαν, 1849 {N-ASF} ἀλλ’ 235 {CONJ} ἔσονται 1510 {V-FDI-3P} ἱερεῖς 2409 {N-NPM} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} καὶ 2532 {CONJ} τοῦ 3588 {T-GSM} χριστοῦ, 5547 {N-GSM} καὶ 2532 {CONJ} βασιλεύσουσιν 936 {V-FAI-3P} μετ’ 3326 {PREP} αὐτοῦ 846 {P-GSM} χίλια 5507 {A-APN} ἔτη. 2094 {N-APN} "
20,7,"Καὶ 2532 {CONJ} ὅταν 3752 {CONJ} τελεσθῇ 5055 {V-APS-3S} τὰ 3588 {T-NPN} χίλια 5507 {A-NPN} ἔτη, 2094 {N-NPN} λυθήσεται 3089 {V-FPI-3S} ὁ 3588 {T-NSM} Σατανᾶς 4567 {N-NSM} ἐκ 1537 {PREP} τῆς 3588 {T-GSF} φυλακῆς 5438 {N-GSF} αὐτοῦ, 846 {P-GSM} "
20,8,"καὶ 2532 {CONJ} ἐξελεύσεται 1831 {V-FDI-3S} πλανῆσαι 4105 {V-AAN} τὰ 3588 {T-APN} ἔθνη 1484 {N-APN} τὰ 3588 {T-APN} ἐν 1722 {PREP} ταῖς 3588 {T-DPF} τέσσαρσιν 5064 {A-DPF} γωνίαις 1137 {N-DPF} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} τὸν 3588 {T-ASM} Γὼγ 1136 {N-PRI} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} Μαγώγ, 3098 {N-PRI} συναγαγεῖν 4863 {V-2AAN} αὐτοὺς 846 {P-APM} εἰς 1519 {PREP} τὸν 3588 {T-ASM} πόλεμον· 4171 {N-ASM} ὧν 3739 {R-GPM} ὁ 3588 {T-NSM} ἀριθμὸς 706 {N-NSM} ὡς 5613 {ADV} ἡ 3588 {T-NSF} ἄμμος 285 {N-NSF} τῆς 3588 {T-GSF} θαλάσσης. 2281 {N-GSF} "
20,9,"Καὶ 2532 {CONJ} ἀνέβησαν 305 {V-2AAI-3P} ἐπὶ 1909 {PREP} τὸ 3588 {T-ASN} πλάτος 4114 {N-ASN} τῆς 3588 {T-GSF} γῆς, 1093 {N-GSF} καὶ 2532 {CONJ} ἐκύκλωσαν 2944 {V-AAI-3P} τὴν 3588 {T-ASF} παρεμβολὴν 3925 {N-ASF} τῶν 3588 {T-GPM} ἁγίων 40 {A-GPM} καὶ 2532 {CONJ} τὴν 3588 {T-ASF} πόλιν 4172 {N-ASF} τὴν 3588 {T-ASF} ἠγαπημένην· 25 {V-RPP-ASF} καὶ 2532 {CONJ} κατέβη 2597 {V-2AAI-3S} πῦρ 4442 {N-NSN} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} ἀπὸ 575 {PREP} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} καὶ 2532 {CONJ} κατέφαγεν 2719 {V-2AAI-3S} αὐτούς. 846 {P-APM} "
20,10,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} διάβολος 1228 {A-NSM} ὁ 3588 {T-NSM} πλανῶν 4105 {V-PAP-NSM} αὐτοὺς 846 {P-APM} ἐβλήθη 906 {V-API-3S} εἰς 1519 {PREP} τὴν 3588 {T-ASF} λίμνην 3041 {N-ASF} τοῦ 3588 {T-GSN} πυρὸς 4442 {N-GSN} καὶ 2532 {CONJ} θείου, 2303 {N-GSN} ὅπου 3699 {ADV} καὶ 2532 {CONJ} τὸ 3588 {T-NSN} θηρίον 2342 {N-NSN} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ψευδοπροφήτης· 5578 {N-NSM} καὶ 2532 {CONJ} βασανισθήσονται 928 {V-FPI-3P} ἡμέρας 2250 {N-GSF} καὶ 2532 {CONJ} νυκτὸς 3571 {N-GSF} εἰς 1519 {PREP} τοὺς 3588 {T-APM} αἰῶνας 165 {N-APM} τῶν 3588 {T-GPM} αἰώνων. 165 {N-GPM} "
20,11,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} θρόνον 2362 {N-ASM} μέγαν 3173 {A-ASM} λευκόν, 3022 {A-ASM} καὶ 2532 {CONJ} τὸν 3588 {T-ASM} καθήμενον 2521 {V-PNP-ASM} ἐπ’ 1909 {PREP} αὐτόν, 846 {P-ASM} οὗ 3739 {R-GSM} ἀπὸ 575 {PREP} προσώπου 4383 {N-GSN} ἔφυγεν 5343 {V-2AAI-3S} ἡ 3588 {T-NSF} γῆ 1093 {N-NSF} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} οὐρανός, 3772 {N-NSM} καὶ 2532 {CONJ} τόπος 5117 {N-NSM} οὐχ 3756 {PRT-N} εὑρέθη 2147 {V-API-3S} αὐτοῖς. 846 {P-DPM} "
20,12,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} τοὺς 3588 {T-APM} νεκρούς, 3498 {A-APM} τοὺς 3588 {T-APM} μεγάλους 3173 {A-APM} καὶ 2532 {CONJ} τοὺς 3588 {T-APM} μικρούς, 3398 {A-APM} ἑστῶτας 2476 {V-RAP-APM} ἐνώπιον 1799 {PREP} τοῦ 3588 {T-GSM} θρόνου, 2362 {N-GSM} καὶ 2532 {CONJ} βιβλία 975 {N-NPN} ἠνεῴχθησαν· 455 {V-API-3P} καὶ 2532 {CONJ} ἄλλο 243 {A-NSN} βιβλίον 975 {N-NSN} ἠνεῴχθη, 455 {V-API-3S} ὅ 3739 {R-NSN} ἐστιν 1510 {V-PAI-3S} τῆς 3588 {T-GSF} ζωῆς· 2222 {N-GSF} καὶ 2532 {CONJ} ἐκρίθησαν 2919 {V-API-3P} οἱ 3588 {T-NPM} νεκροὶ 3498 {A-NPM} ἐκ 1537 {PREP} τῶν 3588 {T-GPN} γεγραμμένων 1125 {V-RPP-GPN} ἐν 1722 {PREP} τοῖς 3588 {T-DPN} βιβλίοις, 975 {N-DPN} κατὰ 2596 {PREP} τὰ 3588 {T-APN} ἔργα 2041 {N-APN} αὐτῶν. 846 {P-GPM} "
20,13,"Καὶ 2532 {CONJ} ἔδωκεν 1325 {V-AAI-3S} ἡ 3588 {T-NSF} θάλασσα 2281 {N-NSF} τοὺς 3588 {T-APM} νεκροὺς 3498 {A-APM} τοὺς 3588 {T-APM} ἐν 1722 {PREP} αὐτῇ, 846 {P-DSF} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} Θάνατος 2288 {N-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ᾍδης 86 {N-NSM} ἔδωκαν 1325 {V-AAI-3P} τοὺς 3588 {T-APM} νεκροὺς 3498 {A-APM} τοὺς 3588 {T-APM} ἐν 1722 {PREP} αὐτοῖς· 846 {P-DPM} καὶ 2532 {CONJ} ἐκρίθησαν 2919 {V-API-3P} ἕκαστος 1538 {A-NSM} κατὰ 2596 {PREP} τὰ 3588 {T-APN} ἔργα 2041 {N-APN} αὐτῶν. 846 {P-GPM} "
20,14,"Καὶ 2532 {CONJ} ὁ 3588 {T-NSM} Θάνατος 2288 {N-NSM} καὶ 2532 {CONJ} ὁ 3588 {T-NSM} ᾍδης 86 {N-NSM} ἐβλήθησαν 906 {V-API-3P} εἰς 1519 {PREP} τὴν 3588 {T-ASF} λίμνην 3041 {N-ASF} τοῦ 3588 {T-GSN} πυρός· 4442 {N-GSN} οὗτος 3778 {D-NSM} ὁ 3588 {T-NSM} θάνατος 2288 {N-NSM} ὁ 3588 {T-NSM} δεύτερός 1208 {A-NSM} ἐστιν, 1510 {V-PAI-3S} ἡ 3588 {T-NSF} λίμνη 3041 {N-NSF} τοῦ 3588 {T-GSN} πυρός. 4442 {N-GSN} "
20,15,"Καὶ 2532 {CONJ} εἴ 1487 {COND} τις 5100 {X-NSM} οὐχ 3756 {PRT-N} εὑρέθη 2147 {V-API-3S} ἐν 1722 {PREP} τῷ 3588 {T-DSN} βιβλίῳ 975 {N-DSN} τῆς 3588 {T-GSF} ζωῆς 2222 {N-GSF} γεγραμμένος, 1125 {V-RPP-NSM} ἐβλήθη 906 {V-API-3S} εἰς 1519 {PREP} τὴν 3588 {T-ASF} λίμνην 3041 {N-ASF} τοῦ 3588 {T-GSN} πυρός. 4442 {N-GSN} "
21,1,"Καὶ 2532 {CONJ} εἶδον 3708 {V-2AAI-1S} οὐρανὸν 3772 {N-ASM} καινὸν 2537 {A-ASM} καὶ 2532 {CONJ} γῆν 1093 {N-ASF} καινήν· 2537 {A-ASF} ὁ 3588 {T-NSM} γὰρ 1063 {CONJ} πρῶτος 4413 {A-NSM-S} οὐρανὸς 3772 {N-NSM} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} πρώτη 4413 {A-NSF-S} γῆ 1093 {N-NSF} ἀπῆλθον, 565 {V-2AAI-3P} καὶ 2532 {CONJ} ἡ 3588 {T-NSF} θάλασσα 2281 {N-NSF} οὐκ 3756 {PRT-N} ἔστιν 1510 {V-PAI-3S} ἔτι. 2089 {ADV} "
21,2,"Καὶ 2532 {CONJ} τὴν 3588 {T-ASF} πόλιν 4172 {N-ASF} τὴν 3588 {T-ASF} ἁγίαν, 40 {A-ASF} Ἱερουσαλὴμ 2419 {N-PRI} καινήν, 2537 {A-ASF} εἶδον 3708 {V-2AAI-1S} καταβαίνουσαν 2597 {V-PAP-ASF} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ 3772 {N-GSM} ἀπὸ 575 {PREP} τοῦ 3588 {T-GSM} θεοῦ, 2316 {N-GSM} ἡτοιμασμένην 2090 {V-RPP-ASF} ὡς 5613 {ADV} νύμφην 3565 {N-ASF} κεκοσμημένην 2885 {V-RPP-ASF} τῷ 3588 {T-DSM} ἀνδρὶ 435 {N-DSM} αὐτῆς. 846 {P-GSF} "
21,3,"Καὶ 2532 {CONJ} ἤκουσα 191 {V-AAI-1S} φωνῆς 5456 {N-GSF} μεγάλης 3173 {A-GSF} ἐκ 1537 {PREP} τοῦ 3588 {T-GSM} οὐρανοῦ, 3772 {N-GSM} λεγούσης, 3004 {V-PAP-GSF} Ἰδού, 3708 {V-2AMM-2S} ἡ 3588 {T-NSF} σκηνὴ 4633 {N-NSF} τοῦ 3588 {T-GSM} θεοῦ 2316 {N-GSM} μετὰ 3326 {PREP} τῶν 3588 {T-GPM} ἀνθρώπων, 444 {N-GPM} καὶ 2532 {CONJ} σκηνώσει 4637 {V-FAI-3S} μετ’ 3326 {PREP} αὐτῶν, 846 {P-GPM} καὶ 2532 {CONJ} αὐτοὶ 846 {P-NPM} λαὸς 2992 {N-NSM} αὐτοῦ 846 {P-GSM} ἔσονται, 1510 {V-FDI-3P} καὶ 2532 {CONJ} αὐτὸς 846 {P-NSM} ὁ 3588 {T-NSM} θεὸς 2316 {N-NSM} ἔσται 1510 {V-FDI-3S} μετ’ 3326 {PREP} αὐτῶν· 846 {P-GPM} "
